"Data";"Descrição";"Preço de custo";"Quantidade";"Preço unitário";"Total dos Produtos";"Valor total"
"21/01/2023";"Torta de maracuja (pedaco) - Salao";"0,00";"2,00";"24,00";"138,97";"24,00"
"21/01/2023";"Torta de vegarela 2 un - Lar Vegan";"0,00";"2,00";"35,80";"253,47";"34,01"
"21/01/2023";"Torta holandesa (pedaco) - Salao";"0,00";"10,00";"100,00";"776,47";"100,00"
"21/01/2023";"Torta holandesa (pedaco) - Viagem";"0,00";"3,00";"20,00";"774,98";"30,00"
"21/01/2023";"Wewi Cola";"0,00";"5,00";"26,00";"705,10";"32,50"
"21/01/2023";"Wewi Guarana";"0,00";"4,00";"26,00";"356,80";"26,00"
"21/01/2023";"Wewi Guarana Zero";"0,00";"2,00";"13,00";"213,84";"13,00"
"21/01/2023";"Wewi Laranja";"0,00";"2,00";"13,00";"202,86";"13,00"
"21/01/2023";"Xarope de Guarana 900ml";"0,00";"2,00";"25,80";"309,52";"25,80"
"21/01/2023";"Zona Azul 1 hora";"0,00";"8,00";"18,00";"781,13";"18,00"
"22/01/2023";"(1un) Muffin de banana COM SORVETE - Raizes";"0,00";"3,00";"42,00";"328,92";"42,00"
"22/01/2023";"(Viagem salao) Refeicao (Sab, Dom e Feriados) *";"0,00";"1,00";"27,99";"82,88";"27,99"
"22/01/2023";"Agua Mineral Com Gas 500ml";"0,00";"1,00";"4,90";"181,56";"4,90"
"22/01/2023";"Bites Free minis - Pacoquinha Fit (NaturalLife)";"0,00";"1,00";"10,90";"40,89";"10,90"
"22/01/2023";"Bola de sorvete (1un)";"0,00";"2,00";"14,00";"307,53";"14,00"
"22/01/2023";"Brownie (pedaco) (sobremesa salao)";"0,00";"2,00";"16,00";"155,96";"16,00"
"22/01/2023";"Brownie com 01 bola de sorvete";"0,00";"3,00";"45,00";"485,00";"45,00"
"22/01/2023";"Buffet a vontade (Sáb, Dom e Feriados) *";"0,00";"82,00";"1.319,56";"3.773,75";"2.420,70"
"22/01/2023";"Castanha de caju torrada e salgada 250g";"0,00";"1,00";"20,90";"189,56";"20,90"
"22/01/2023";"Cerveja Estrella Galicia 269 ml";"0,00";"3,00";"5,90";"189,56";"17,70"
"22/01/2023";"Coador de Pano Voal";"0,00";"1,00";"25,00";"172,00";"25,00"
"22/01/2023";"Colar aromatizador (árvore) - Phytoterapica";"0,00";"1,00";"69,90";"243,48";"69,90"
"22/01/2023";"Cookies 55% (Super Vegan)";"0,00";"2,00";"28,00";"270,98";"28,00"
"22/01/2023";"Cookies and Cream (Super Vegan) (barra)";"0,00";"3,00";"42,90";"346,37";"42,90"
"22/01/2023";"Creme de soja Batavo";"0,00";"3,00";"13,00";"185,00";"19,50"
"22/01/2023";"EcoBag - Bag The Hope";"0,00";"1,00";"44,90";"185,77";"44,90"
"22/01/2023";"Escova dental bambu e carvao - Boni Natural";"0,00";"1,00";"25,90";"243,48";"25,90"
"22/01/2023";"Farofa artesanal Raizes (sem pimenta)";"0,00";"2,00";"23,80";"94,78";"23,80"
"22/01/2023";"File Veg Sora";"0,00";"2,00";"16,90";"33,80";"3,81"
"22/01/2023";"Fini - Frutie mix de frutas vermelhas";"0,00";"1,00";"7,90";"7,90";"7,90"
"22/01/2023";"Frango do Futuro";"0,00";"1,00";"21,90";"73,79";"21,90"
"22/01/2023";"Kit Churrasco - Combo 01 (9 bifes)";"0,00";"1,00";"29,99";"29,99";"29,99"
"22/01/2023";"Leite Naveia Barista";"0,00";"1,00";"16,90";"133,68";"16,90"
"22/01/2023";"Leite Naveia Original";"0,00";"1,00";"15,90";"172,00";"15,90"
"22/01/2023";"Mix de frutas secas castanhas 250gr";"0,00";"1,00";"20,90";"185,77";"20,90"
"22/01/2023";"Mondo 473ml Candy bar";"0,00";"1,00";"31,90";"31,90";"31,90"
"22/01/2023";"Mondo Picole - Black Pink";"0,00";"5,00";"52,60";"461,05";"65,50"
"22/01/2023";"Mondo Picole - Blond Biscoito Belga";"0,00";"6,00";"51,60";"481,90";"77,40"
"22/01/2023";"Mondo Picole - Choco Nuts";"0,00";"2,00";"23,80";"149,57";"23,80"
"22/01/2023";"Mondo Picole - Original";"0,00";"2,00";"21,80";"116,77";"21,80"
"22/01/2023";"Mumu 1,5L Baunilha";"0,00";"1,00";"33,90";"133,68";"33,90"
"22/01/2023";"Mumu 1,5L Paçoca";"0,00";"1,00";"36,90";"106,88";"36,90"
"22/01/2023";"Not Mayo alho";"0,00";"1,00";"13,90";"83,88";"13,90"
"22/01/2023";"Nougat Preto (Super Vegan)";"0,00";"1,00";"14,90";"77,49";"14,90"
"22/01/2023";"Nougat Preto 70% (Super Vegan)";"0,00";"1,00";"14,00";"172,00";"14,00"
"22/01/2023";"Oleo essencial Hortelã-Pimenta 5ml- Phytoterapica";"0,00";"1,00";"34,90";"172,00";"34,90"
"22/01/2023";"Oleo essencial Lavanda 5ml- Phytoterapica";"0,00";"1,00";"34,90";"243,48";"34,90"
"22/01/2023";"Palha italiana vegana (Seren dips)";"0,00";"1,00";"7,90";"77,49";"7,90"
"22/01/2023";"Pao de melado - creme de amendoas (Seren dips)";"0,00";"1,00";"7,50";"84,98";"3,94"
"22/01/2023";"Pao de melado - ganache meio amargo (Seren dips)";"0,00";"1,00";"7,50";"84,98";"3,94"
"22/01/2023";"Pao de melado - prestigio  (Seren dips)";"0,00";"1,00";"7,50";"196,46";"7,50"
"22/01/2023";"Pasoka - para e cafe";"0,00";"1,00";"4,90";"9,80";"4,90"
"22/01/2023";"Pasoka - pistache e coco";"0,00";"1,00";"4,90";"9,80";"4,90"
"22/01/2023";"Porcao a parte";"0,00";"4,00";"16,00";"279,34";"32,00"
"22/01/2023";"Queijo parmesao ralado Sora";"0,00";"1,00";"6,90";"243,48";"6,90"
"22/01/2023";"Refeicao crianca 5 a 10 anos (qualquer dia) *";"0,00";"2,00";"25,98";"245,54";"25,98"
"22/01/2023";"Salsicha Hot Dog Goshen";"0,00";"1,00";"21,90";"172,00";"21,90"
"22/01/2023";"Suco-refresco do dia";"0,00";"58,00";"170,00";"3.076,20";"283,58"
"22/01/2023";"Taxa de entrega";"0,00";"1,00";"12,99";"77,49";"12,99"
"22/01/2023";"The New Chicken Kids";"0,00";"1,00";"16,90";"73,79";"16,90"
"22/01/2023";"Tofu Miraia (ate 250g)";"0,00";"1,00";"23,90";"243,48";"23,90"
"22/01/2023";"Tofu Okinawa Caseiro";"0,00";"2,00";"10,90";"181,56";"21,80"
"22/01/2023";"Torta de maracuja (pedaco) - Salao";"0,00";"2,00";"24,00";"320,46";"24,00"
"22/01/2023";"Torta holandesa (pedaco) - Salao";"0,00";"10,00";"90,00";"1.274,76";"100,00"
"22/01/2023";"Torta holandesa (pedaco) - Viagem";"0,00";"2,00";"22,90";"122,48";"22,90"
"22/01/2023";"Wewi Cola";"0,00";"2,00";"13,00";"122,46";"13,00"
"22/01/2023";"Wewi Guarana";"0,00";"2,00";"6,50";"189,56";"13,00"
"22/01/2023";"Wewi Laranja";"0,00";"1,00";"6,50";"55,98";"6,50"
"23/01/2023";"Bananinha sem acucar - Paraibuna";"0,00";"1,00";"3,80";"53,78";"3,80"
"23/01/2023";"Bites Free minis - Pacoquinha Fit (NaturalLife)";"0,00";"1,00";"7,90";"32,89";"7,90"
"23/01/2023";"Bolinho sabor laranja com cenoura - Suavipan";"0,00";"1,00";"4,50";"106,18";"4,50"
"23/01/2023";"Bombom Sakura - creme de amendoim (Seren dips)";"0,00";"1,00";"7,50";"14,00";"7,50"
"23/01/2023";"Bombom Sakura - ganache meio amargo (Seren dips)";"0,00";"1,00";"7,50";"32,49";"7,50"
"23/01/2023";"Brownie (viagem - pronto)";"0,00";"1,00";"8,00";"1.074,33";"8,00"
"23/01/2023";"Brownie com 01 bola de sorvete";"0,00";"1,00";"15,00";"74,98";"14,37"
"23/01/2023";"Buffet a vontade (Seg a Sexta) *";"0,00";"46,00";"774,69";"1.395,78";"1.147,43"
"23/01/2023";"Doce de leite de soja - Soymilke";"0,00";"1,00";"18,90";"1.074,33";"18,90"
"23/01/2023";"Farofa 50g";"0,00";"1,00";"3,00";"1.074,33";"3,00"
"23/01/2023";"Farofa artesanal Raizes (com pimenta)";"0,00";"1,00";"11,90";"106,18";"11,90"
"23/01/2023";"Farofa artesanal Raizes (sem pimenta)";"0,00";"1,00";"11,90";"11,90";"11,90"
"23/01/2023";"GoodSoy - Snack de ervas finas";"0,00";"1,00";"3,90";"106,18";"3,90"
"23/01/2023";"Kit Churrasco - Combo 01 (9 bifes)";"0,00";"1,00";"29,99";"1.074,33";"29,99"
"23/01/2023";"Linguica de soja Goshen";"0,00";"1,00";"18,90";"81,87";"18,90"
"23/01/2023";"Molho de pimenta artesanal 30ml";"0,00";"1,00";"3,00";"1.074,33";"3,00"
"23/01/2023";"Mondo 473ml Black and White";"0,00";"1,00";"33,90";"1.074,33";"33,90"
"23/01/2023";"Mondo Picole - Original";"0,00";"2,00";"21,80";"1.180,51";"21,80"
"23/01/2023";"Muffin de banana - 4un congelados - Raizes";"0,00";"1,00";"19,90";"1.074,33";"19,90"
"23/01/2023";"Palha italiana vegana (Seren dips)";"0,00";"1,00";"7,50";"106,18";"7,50"
"23/01/2023";"Pao de melado - creme de amendoas (Seren dips)";"0,00";"2,00";"7,50";"1.074,33";"15,00"
"23/01/2023";"Pao de melado - prestigio  (Seren dips)";"0,00";"1,00";"7,50";"106,18";"7,50"
"23/01/2023";"Porcao a parte";"0,00";"10,00";"8,00";"1.074,33";"80,00"
"23/01/2023";"Refeicao crianca 5 a 10 anos (qualquer dia) *";"0,00";"1,00";"12,99";"81,87";"12,99"
"23/01/2023";"Refeicao Delivery (Seg a Sex) *";"0,00";"26,00";"29,99";"1.074,33";"779,74"
"23/01/2023";"Salada";"0,00";"1,00";"8,00";"1.074,33";"8,00"
"23/01/2023";"Salada Extra (Delivery)";"0,00";"7,00";"3,00";"1.074,33";"21,00"
"23/01/2023";"Skittles Original - 38g";"0,00";"1,00";"4,90";"34,89";"4,90"
"23/01/2023";"Suco-refresco do dia";"0,00";"17,00";"60,00";"640,41";"84,58"
"23/01/2023";"Tofu Okinawa Caseiro";"0,00";"1,00";"7,90";"32,89";"7,90"
"23/01/2023";"Torta holandesa (pedaco) - Salao";"0,00";"2,00";"20,00";"124,96";"20,00"
"23/01/2023";"Torta holandesa (pedaco) - Viagem";"0,00";"3,00";"10,00";"1.074,33";"30,00"
"23/01/2023";"Wafer Dadinho - 90g";"0,00";"1,00";"4,90";"54,88";"4,90"
"23/01/2023";"Wewi Cola";"0,00";"2,00";"6,50";"1.074,33";"13,00"
"23/01/2023";"Wewi Guarana";"0,00";"1,00";"6,50";"14,00";"6,50"
"23/01/2023";"Zona Azul 1 hora";"0,00";"5,00";"11,25";"231,17";"11,25"
"24/01/2023";"(1un) Muffin de banana - Raizes";"0,00";"1,00";"7,00";"159,38";"7,00"
"24/01/2023";"(Viagem salao) Refeicao Seg a Sexta *";"0,00";"1,00";"24,99";"29,89";"24,99"
"24/01/2023";"Agua Mineral Com Gas 500ml";"0,00";"1,00";"4,90";"54,88";"4,90"
"24/01/2023";"Ao leite de coco ( Super Vegan )";"0,00";"1,00";"14,00";"14,00";"0,00"
"24/01/2023";"Bacon- Galpao Cucina";"0,00";"2,00";"25,80";"269,88";"25,80"
"24/01/2023";"Bauru proteico 2 un - Lar Vegan";"0,00";"1,00";"17,90";"159,38";"17,90"
"24/01/2023";"Biscoito Krocao Palito";"0,00";"1,00";"11,70";"41,69";"11,70"
"24/01/2023";"Bombom Sakura - ganache meio amargo (Seren dips)";"0,00";"2,00";"15,00";"773,18";"15,00"
"24/01/2023";"Brownie com 01 bola de sorvete";"0,00";"2,00";"30,00";"176,45";"30,00"
"24/01/2023";"Buffet a vontade (Seg a Sexta) *";"0,00";"65,00";"949,62";"2.196,94";"1.615,67"
"24/01/2023";"Cookie Cumaru com chocolate (1un) Raizes";"0,00";"1,00";"7,00";"76,98";"7,00"
"24/01/2023";"Creme de soja Batavo";"0,00";"8,00";"13,00";"165,90";"52,00"
"24/01/2023";"Espetinhos congelados (Raizes)";"0,00";"2,00";"43,80";"144,30";"43,80"
"24/01/2023";"Farofa artesanal Raizes (com pimenta)";"0,00";"3,00";"35,70";"227,99";"35,70"
"24/01/2023";"Farofa artesanal Raizes (sem pimenta)";"0,00";"2,00";"23,80";"173,26";"23,80"
"24/01/2023";"File Veg Sora";"0,00";"1,00";"16,90";"104,58";"16,90"
"24/01/2023";"Fini - Frutie mix de frutas vermelhas";"0,00";"2,00";"15,80";"173,26";"15,80"
"24/01/2023";"Kit Churrasco - Combo 01 (9 bifes)";"0,00";"1,00";"29,99";"83,69";"29,99"
"24/01/2023";"Leite Naveia Barista";"0,00";"1,00";"16,90";"74,13";"14,71"
"24/01/2023";"Linguica de soja Goshen";"0,00";"2,00";"37,80";"194,19";"37,80"
"24/01/2023";"Marmita Raiz";"0,00";"1,00";"14,99";"717,78";"14,99"
"24/01/2023";"Mondo Picole - Blond Biscoito Belga";"0,00";"2,00";"25,80";"100,77";"25,80"
"24/01/2023";"Mondo Picole - Choco Nuts";"0,00";"2,00";"23,80";"141,47";"23,80"
"24/01/2023";"Mondo Picole - Original";"0,00";"1,00";"10,90";"65,88";"10,90"
"24/01/2023";"Not Meat Moida";"0,00";"1,00";"22,90";"83,69";"22,90"
"24/01/2023";"Nougat Preto (Super Vegan)";"0,00";"1,00";"14,00";"43,99";"14,00"
"24/01/2023";"Only 4 - 5g (chocolate)";"0,00";"1,00";"2,00";"104,58";"2,00"
"24/01/2023";"Pacoquita Individual";"0,00";"2,00";"2,00";"4,00";"4,00"
"24/01/2023";"Pasoka - chocolate 70%";"0,00";"1,00";"4,90";"104,58";"4,90"
"24/01/2023";"Peito de peru de soja Goshen";"0,00";"1,00";"15,90";"15,90";"15,90"
"24/01/2023";"Porcao a parte";"0,00";"6,00";"16,00";"828,28";"48,00"
"24/01/2023";"Presunto de soja Goshen";"0,00";"1,00";"15,90";"159,38";"15,90"
"24/01/2023";"PTS Frango - Galpao Cucina";"0,00";"1,00";"12,90";"159,38";"12,90"
"24/01/2023";"Queijo parmesao ralado - Vidaveg";"0,00";"2,00";"17,80";"159,98";"17,80"
"24/01/2023";"Queijo parmesao ralado Sora";"0,00";"1,00";"6,90";"159,38";"6,90"
"24/01/2023";"Refeicao crianca 5 a 10 anos (qualquer dia) *";"0,00";"1,00";"12,99";"62,78";"12,99"
"24/01/2023";"Refeicao Delivery (Seg a Sex) *";"0,00";"21,00";"29,99";"717,78";"629,79"
"24/01/2023";"Requeisoy sabor provolone";"0,00";"1,00";"13,20";"73,18";"13,20"
"24/01/2023";"Salada Extra (Delivery)";"0,00";"3,00";"3,00";"717,78";"9,00"
"24/01/2023";"Skittles Original - 38g";"0,00";"2,00";"9,80";"140,37";"9,80"
"24/01/2023";"Suco-refresco do dia";"0,00";"25,00";"90,00";"1.371,63";"124,35"
"24/01/2023";"The New Espetinho - Linguica";"0,00";"1,00";"17,90";"110,48";"17,90"
"24/01/2023";"Tofu Miraia (até 200g)";"0,00";"1,00";"18,90";"159,38";"18,90"
"24/01/2023";"Tofu Miraia (ate 250g)";"0,00";"1,00";"23,90";"110,50";"23,90"
"24/01/2023";"Torta de maracuja (pedaco) - Salao";"0,00";"1,00";"12,00";"36,99";"12,00"
"24/01/2023";"Torta de maracuja (pedaco) - Viagem";"0,00";"1,00";"12,00";"159,38";"12,00"
"24/01/2023";"Torta holandesa (pedaco) - Salao";"0,00";"3,00";"30,00";"171,95";"30,00"
"24/01/2023";"Torta holandesa (pedaco) - Viagem";"0,00";"1,00";"10,00";"717,78";"10,00"
"24/01/2023";"Wewi Cola";"0,00";"1,00";"6,50";"717,78";"6,50"
"24/01/2023";"Wewi Guarana";"0,00";"1,00";"6,50";"91,47";"6,50"
"24/01/2023";"Wewi Laranja";"0,00";"1,00";"6,50";"71,48";"6,50"
"24/01/2023";"Xarope de Guarana 900ml";"0,00";"1,00";"12,90";"110,48";"12,90"
"24/01/2023";"Zona Azul 1 hora";"0,00";"10,00";"18,00";"199,34";"22,21"
"25/01/2023";"(1un) Muffin de banana - Raizes";"0,00";"5,00";"28,00";"1.067,90";"35,00"
"25/01/2023";"(1un) Muffin de banana COM SORVETE - Raizes";"0,00";"1,00";"14,00";"76,88";"14,00"
"25/01/2023";"(Viagem salao) Refeicao Seg a Sexta *";"0,00";"4,00";"72,97";"168,65";"95,96"
"25/01/2023";"Ao leite de coco ( Super Vegan )";"0,00";"2,00";"14,00";"128,79";"28,00"
"25/01/2023";"Bacon- Galpao Cucina";"0,00";"1,00";"12,90";"206,88";"12,90"
"25/01/2023";"Basi Co - Manteiga de macadamia";"0,00";"1,00";"14,90";"206,88";"14,90"
"25/01/2023";"Biscoito de polvilho Da Roca (Quinoa Real)";"0,00";"1,00";"7,90";"93,59";"7,90"
"25/01/2023";"Bombom Sakura - creme de amendoim (Seren dips)";"0,00";"1,00";"7,50";"39,99";"7,50"
"25/01/2023";"Bombom Sakura - ganache meio amargo (Seren dips)";"0,00";"1,00";"7,50";"129,36";"7,50"
"25/01/2023";"Brownie (viagem - pronto)";"0,00";"4,00";"8,00";"919,94";"32,00"
"25/01/2023";"Brownie com 01 bola de sorvete";"0,00";"4,00";"45,00";"396,53";"60,00"
"25/01/2023";"Buffet a vontade (Seg a Sexta) *";"0,00";"98,00";"1.474,41";"3.696,69";"2.401,17"
"25/01/2023";"Cerveja Estrella Galicia 269 ml";"0,00";"3,00";"11,80";"136,66";"17,70"
"25/01/2023";"Coco branco (Super Vegan)";"0,00";"1,00";"14,00";"128,79";"14,00"
"25/01/2023";"Cookie Cumaru com chocolate (1un) Raizes";"0,00";"2,00";"7,00";"14,00";"14,00"
"25/01/2023";"Cookies and Cream (Super Vegan) (barra)";"0,00";"1,00";"14,00";"93,59";"14,00"
"25/01/2023";"Creme dental Menta e Melaleuca - Boni Natural";"0,00";"2,00";"16,90";"33,80";"33,80"
"25/01/2023";"Dadinho";"0,00";"5,00";"1,00";"100,37";"2,50"
"25/01/2023";"Espetinhos congelados (Raizes)";"0,00";"2,00";"43,80";"299,34";"43,80"
"25/01/2023";"Farofa artesanal Raizes (sem pimenta)";"0,00";"2,00";"23,80";"185,31";"23,80"
"25/01/2023";"Fini - Frutie mix de frutas vermelhas";"0,00";"1,00";"7,90";"206,88";"7,90"
"25/01/2023";"Frango do Futuro";"0,00";"1,00";"21,90";"919,94";"21,90"
"25/01/2023";"Fudge vegano - Castanha do Para (Seren dips)";"0,00";"1,00";"5,00";"129,36";"5,00"
"25/01/2023";"GoodSoy - Snack de queijo";"0,00";"1,00";"3,90";"919,94";"3,90"
"25/01/2023";"Iogurte Vidaveg Mamao, banana e maça";"0,00";"2,00";"5,90";"93,67";"11,80"
"25/01/2023";"Iogurte Vidaveg Morango";"0,00";"1,00";"5,90";"93,59";"5,90"
"25/01/2023";"Kit Churrasco - Combo 01 (9 bifes)";"0,00";"1,00";"29,99";"919,94";"29,99"
"25/01/2023";"Lasanha bolonhesa - Goshen";"0,00";"1,00";"23,90";"128,79";"23,90"
"25/01/2023";"Leite Naveia Barista";"0,00";"1,00";"16,90";"41,89";"16,90"
"25/01/2023";"Leite Naveia Original";"0,00";"3,00";"47,70";"1.035,52";"47,70"
"25/01/2023";"Linguica de soja Goshen";"0,00";"1,00";"18,90";"128,79";"18,90"
"25/01/2023";"Marmita Raiz";"0,00";"6,00";"29,98";"949,92";"89,94"
"25/01/2023";"Molho de pimenta artesanal 30ml";"0,00";"1,00";"3,00";"919,94";"3,00"
"25/01/2023";"Mondo Picole - Black Pink";"0,00";"3,00";"38,70";"237,94";"38,70"
"25/01/2023";"Mondo Picole - Blond Biscoito Belga";"0,00";"6,00";"64,50";"379,82";"74,29"
"25/01/2023";"Mondo Picole - Choco Nuts";"0,00";"5,00";"59,50";"1.170,37";"52,64"
"25/01/2023";"Mondo Picole - Original";"0,00";"5,00";"54,50";"258,24";"54,50"
"25/01/2023";"Morango (Super Vegan)";"0,00";"1,00";"14,00";"93,59";"14,00"
"25/01/2023";"Mousse de chocolate - Vidaveg";"0,00";"2,00";"21,80";"244,34";"21,80"
"25/01/2023";"Mumu 1,5L Baunilha";"0,00";"1,00";"33,90";"138,67";"33,90"
"25/01/2023";"Palha italiana vegana (Seren dips)";"0,00";"3,00";"22,50";"237,30";"22,50"
"25/01/2023";"Pao de melado - prestigio  (Seren dips)";"0,00";"1,00";"7,50";"150,67";"7,50"
"25/01/2023";"PetVegan Bifinhos Frutas Mamao Laranja e Coco";"0,00";"2,00";"7,20";"53,00";"14,40"
"25/01/2023";"PetVegan Bifinhos Maracuja e Camomila";"0,00";"2,00";"7,20";"53,00";"14,40"
"25/01/2023";"PetVegan Bifinhos Vegetais - Beterraba, Cenoura e Espinafre";"0,00";"2,00";"7,20";"53,00";"14,40"
"25/01/2023";"Picadinho ao molho caseiro Sora";"0,00";"1,00";"16,90";"129,36";"16,90"
"25/01/2023";"Pizza brotinho (Alho) - Lar vegan";"0,00";"1,00";"11,90";"148,67";"11,90"
"25/01/2023";"Plant Choice - Mozzarella";"0,00";"2,00";"24,90";"206,88";"49,80"
"25/01/2023";"Plant Choice - Provolone";"0,00";"1,00";"24,90";"206,88";"24,90"
"25/01/2023";"Porcao a parte";"0,00";"2,00";"8,00";"919,94";"16,00"
"25/01/2023";"PTS Frango - Galpao Cucina";"0,00";"1,00";"19,90";"148,67";"19,90"
"25/01/2023";"Queijo parmesao ralado - Vidaveg";"0,00";"1,00";"8,90";"93,59";"8,90"
"25/01/2023";"Queijo parmesao ralado Sora";"0,00";"1,00";"6,90";"76,28";"6,90"
"25/01/2023";"Refeicao Bariatrica";"0,00";"2,00";"12,99";"40,98";"25,98"
"25/01/2023";"Refeicao crianca 5 a 10 anos (qualquer dia) *";"0,00";"1,00";"12,99";"62,97";"12,99"
"25/01/2023";"Refeicao Delivery (Seg a Sex) *";"0,00";"21,00";"29,99";"919,94";"629,79"
"25/01/2023";"Requeijao Vidaveg tradicional";"0,00";"1,00";"14,90";"14,90";"14,90"
"25/01/2023";"Requeisoy sabor original";"0,00";"1,00";"13,20";"919,94";"13,20"
"25/01/2023";"Salada Extra (Delivery)";"0,00";"8,00";"3,00";"919,94";"24,00"
"25/01/2023";"Salgadinho Zooreta sabor Pizza";"0,00";"1,00";"6,90";"919,94";"6,90"
"25/01/2023";"Skittles Original - 38g";"0,00";"2,00";"4,90";"53,00";"9,80"
"25/01/2023";"Suco de uva (Campo Largo) 200ml";"0,00";"1,00";"4,50";"919,94";"4,50"
"25/01/2023";"Suco-refresco do dia";"0,00";"42,00";"145,00";"2.262,17";"209,40"
"25/01/2023";"The New Espetinho - Kafta";"0,00";"1,00";"17,90";"150,67";"17,90"
"25/01/2023";"Tofu Miraia (ate 250g)";"0,00";"1,00";"23,90";"23,90";"23,90"
"25/01/2023";"Torta de maracuja (pedaco) - Salao";"0,00";"4,00";"36,00";"195,85";"48,00"
"25/01/2023";"Torta holandesa (pedaco) - Salao";"0,00";"4,00";"30,00";"182,95";"40,00"
"25/01/2023";"Torta holandesa (pedaco) - Viagem";"0,00";"4,00";"10,00";"919,94";"40,00"
"25/01/2023";"Vanilla (Super Vegan)";"0,00";"1,00";"14,00";"128,79";"14,00"
"25/01/2023";"Wewi Cola";"0,00";"2,00";"13,00";"177,75";"13,00"
"25/01/2023";"Wewi Guarana";"0,00";"2,00";"13,00";"253,37";"13,00"
"25/01/2023";"Wewi Guarana Zero";"0,00";"1,00";"6,50";"31,49";"6,50"
"25/01/2023";"Xarope de Guarana 900ml";"0,00";"1,00";"12,90";"138,67";"12,90"
"25/01/2023";"Zona Azul 1 hora";"0,00";"18,00";"29,25";"134,87";"40,50"
"26/01/2023";"(Viagem salao) Refeicao Seg a Sexta *";"0,00";"2,00";"47,98";"85,88";"47,98"
"26/01/2023";"Agua Mineral Com Gas 500ml";"0,00";"1,00";"4,90";"67,87";"4,90"
"26/01/2023";"Bananinha sem acucar - Paraibuna";"0,00";"2,00";"7,60";"92,57";"7,60"
"26/01/2023";"Basi Co - Manteiga de macadamia";"0,00";"2,00";"14,90";"110,60";"29,80"
"26/01/2023";"Bombom Sakura - ganache meio amargo (Seren dips)";"0,00";"4,00";"30,00";"242,64";"30,00"
"26/01/2023";"Brownie com 01 bola de sorvete";"0,00";"1,00";"15,00";"44,99";"15,00"
"26/01/2023";"Buffet a vontade (Seg a Sexta) *";"0,00";"73,00";"1.296,98";"2.482,04";"1.796,78"
"26/01/2023";"Cookie Cumaru com chocolate (1un) Raizes";"0,00";"1,00";"7,00";"31,99";"7,00"
"26/01/2023";"Cookies and Cream (Super Vegan) (barra)";"0,00";"1,00";"14,00";"43,99";"0,00"
"26/01/2023";"Creme de Castanha - Ervas finas Vidaveg";"0,00";"2,00";"16,90";"110,60";"33,80"
"26/01/2023";"Espetinhos congelados (Raizes)";"0,00";"2,00";"21,90";"697,56";"43,80"
"26/01/2023";"Farofa artesanal Raizes (com pimenta)";"0,00";"1,00";"11,90";"64,29";"11,90"
"26/01/2023";"Frango do Futuro";"0,00";"1,00";"21,90";"75,79";"21,90"
"26/01/2023";"Futuro Atum";"0,00";"1,00";"19,90";"64,29";"19,90"
"26/01/2023";"Goiabinha 250 gr - Vovo Floria";"0,00";"1,00";"16,90";"90,10";"15,21"
"26/01/2023";"Kit Churrasco - Combo 01 (9 bifes)";"0,00";"2,00";"29,99";"697,56";"59,98"
"26/01/2023";"Lasanha bolonhesa - Goshen";"0,00";"1,00";"23,90";"75,79";"23,90"
"26/01/2023";"Leite Not Milk Original";"14,46";"2,00";"15,90";"90,10";"28,62"
"26/01/2023";"Linguica do Futuro";"0,00";"1,00";"24,90";"164,57";"24,90"
"26/01/2023";"Manteiga de castanha de caju - Vidaveg";"0,00";"2,00";"16,90";"110,60";"33,80"
"26/01/2023";"Marmita Raiz";"0,00";"7,00";"37,98";"721,05";"132,93"
"26/01/2023";"Mondo Picole - Blond Biscoito Belga";"0,00";"2,00";"25,80";"78,28";"25,80"
"26/01/2023";"Mondo Picole - Original";"0,00";"1,00";"10,90";"35,89";"10,90"
"26/01/2023";"Mortadela de soja Goshen";"0,00";"2,00";"15,90";"164,57";"31,80"
"26/01/2023";"Mousse de chocolate - Vidaveg";"0,00";"2,00";"21,80";"143,56";"21,80"
"26/01/2023";"Mumu 1,5L Baunilha";"0,00";"1,00";"33,90";"90,10";"30,51"
"26/01/2023";"Oleo essencial Lavanda 5ml- Phytoterapica";"0,00";"1,00";"34,90";"164,57";"34,90"
"26/01/2023";"Pacoquita Individual";"0,00";"1,00";"2,00";"31,99";"2,00"
"26/01/2023";"Palha italiana vegana (Seren dips)";"0,00";"1,00";"7,50";"37,49";"7,50"
"26/01/2023";"Pao de melado - creme de amendoas (Seren dips)";"0,00";"1,00";"7,50";"90,10";"6,75"
"26/01/2023";"Pasoka - Caju e Laranja";"0,00";"1,00";"5,50";"35,49";"5,50"
"26/01/2023";"Queijo parmesao ralado Sora";"0,00";"2,00";"6,90";"47,69";"13,80"
"26/01/2023";"Refeicao crianca 5 a 10 anos (qualquer dia) *";"0,00";"3,00";"38,97";"305,41";"38,97"
"26/01/2023";"Refeicao Delivery (Seg a Sex) *";"0,00";"16,00";"29,99";"697,56";"479,84"
"26/01/2023";"Requeisoy sabor cheddar";"0,00";"2,00";"26,40";"148,79";"26,40"
"26/01/2023";"Salsicha Hot Dog Goshen";"0,00";"1,00";"21,90";"109,03";"21,90"
"26/01/2023";"Suco de laranja (Campo Largo) 200ml";"0,00";"1,00";"4,50";"23,49";"4,50"
"26/01/2023";"Suco-refresco do dia";"0,00";"40,00";"155,00";"1.677,68";"195,00"
